ID 	nb 	source 	last_update 	data 	taxonomy
Actinobacillus_pleuropneumoniae_serovar_13_str_n273_GCA_000178655.1 	106 	ensemblgenomes 	2015-02-18.004110 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus pleuropneumoniae;Actinobacillus pleuropneumoniae serovar 13;Actinobacillus;Pleuropneumoniae
Actinobacillus_pleuropneumoniae_serovar_1_str_4074_GCA_000178495.1 	107 	ensemblgenomes 	2015-02-18.004120 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus pleuropneumoniae;Actinobacillus pleuropneumoniae serovar 1;Actinobacillus;Pleuropneumoniae
Actinobacillus_pleuropneumoniae_serovar_3_JL03_uid58891 	108 	NCBI 	2015-02-18.004126 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus
Actinobacillus_pleuropneumoniae_serovar_4_str_m62_GCA_000178535.1 	109 	ensemblgenomes 	2015-02-18.004133 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus pleuropneumoniae;Actinobacillus pleuropneumoniae serovar 4;Actinobacillus;Pleuropneumoniae
Actinobacillus_pleuropneumoniae_serovar_5b_L20_uid58789 	110 	NCBI 	2015-02-18.004139 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus
Actinobacillus_pleuropneumoniae_serovar_5b_str_l20_GCA_000015885.1 	111 	ensemblgenomes 	2015-02-19.182314 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus pleuropneumoniae;Actinobacillus pleuropneumoniae serovar 5;Actinobacillus;Pleuropneumoniae
Actinobacillus_pleuropneumoniae_serovar_7_AP76_uid59231 	112 	NCBI 	2015-02-18.004145 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus
Actinobacillus_pleuropneumoniae_serovar_9_str_cvj13261_GCA_000178575.1 	113 	ensemblgenomes 	2015-02-18.004151 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus pleuropneumoniae;Actinobacillus pleuropneumoniae serovar 9;Actinobacillus;Pleuropneumoniae
Actinobacillus_succinogenes_130Z_uid58247 	114 	NCBI 	2015-02-18.004158 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus
Actinobacillus_succinogenes_130z_GCA_000017245.1 	115 	ensemblgenomes 	2015-02-18.004204 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus succinogenes;Actinobacillus;Succinogenes
Actinobacillus_suis_H91_0380_uid176363 	116 	NCBI 	2015-02-18.004210 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus
Actinomyces_naeslundii_str_howell_279_GCA_000285995.1 	117 	ensemblgenomes 	2015-02-18.071413 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Actinomycineae;Actinomycetaceae;Actinomyces;Actinomyces naeslundii;Actinomyces;Naeslundii
Actinomyces_turicensis_acs_279_v_col4_GCA_000296505.1 	118 	ensemblgenomes 	2015-02-18.004247 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Actinomycineae;Actinomycetaceae;Actinomyces;Actinomyces turicensis;Actinomyces;Turicensis
Actinomyces_urogenitalis_dsm_15434_GCA_000159035.1 	119 	ensemblgenomes 	2015-02-18.004253 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Actinomycineae;Actinomycetaceae;Actinomyces;Actinomyces urogenitalis;Actinomyces;Urogenitalis
Actinomyces_viscosus_c505_GCA_000175315.3 	120 	ensemblgenomes 	2015-02-18.004300 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Actinomycineae;Actinomycetaceae;Actinomyces;Actinomyces viscosus;Actinomyces;Viscosus
Actinoplanes_N902_109_uid202219 	121 	NCBI 	2015-02-18.004306 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micromonosporineae; Micromonosporaceae; Actinoplanes
Actinoplanes_SE50_110_uid162333 	122 	NCBI 	2015-02-18.004312 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micromonosporineae; Micromonosporaceae; Actinoplanes
Actinoplanes_friuliensis_DSM_7358_uid226110 	123 	NCBI 	2015-02-18.004318 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micromonosporineae; Micromonosporaceae; Actinoplanes
Actinoplanes_missouriensis_431_GCA_000284295.1 	124 	ensemblgenomes 	2015-02-20.131757 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae;Actinoplanes;Actinoplanes missouriensis;Actinoplanes;Missouriensis
Actinoplanes_missouriensis_431_uid158169 	125 	NCBI 	2015-02-18.004324 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micromonosporineae; Micromonosporaceae; Actinoplanes
Actinosynnema_mirum_DSM_43827_uid58951 	126 	NCBI 	2015-02-18.004331 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Pseudonocardineae; Pseudonocardiaceae; Actinosynnema
Adlercreutzia_equolifaciens_DSM_19450_uid223286 	127 	NCBI 	2015-02-18.004337 	data 	Bacteria; Actinobacteria; Coriobacteridae; Coriobacteriales; Coriobacterineae; Coriobacteriaceae; Adlercreutzia
Advenella_kashmirensis_WT001_uid80859 	128 	NCBI 	2015-02-18.004343 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae
Aequorivita_sublithincola_DSM_14238_uid168181 	129 	NCBI 	2015-02-18.004349 	data 	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Aequorivita
Aerococcus_urinae_ACS_120_V_Col10a_uid64757 	130 	NCBI 	2015-02-18.004355 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Aerococcus
Aerococcus_urinae_acs_120_v_col10a_GCA_000193205.1 	131 	ensemblgenomes 	2015-02-23.144838 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus urinae;Aerococcus;Urinae
Aeromonas_hydrophila_ATCC_7966_uid58617 	132 	NCBI 	2015-02-18.004408 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas
Aeromonas_hydrophila_ML09_119_uid205540 	133 	NCBI 	2015-02-18.004414 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas
Aeromonas_media_ws_GCA_000287215.3 	134 	ensemblgenomes 	2015-02-18.004420 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas media;Aeromonas;Media
Aeromonas_salmonicida_A449_uid58631 	135 	NCBI 	2015-02-18.004426 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas
Aeromonas_veronii_B565_uid66323 	136 	NCBI 	2015-02-18.004433 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas
Afipia_felis_atcc_53690_GCA_000314735.2 	137 	ensemblgenomes 	2015-02-18.004439 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Afipia;Afipia felis;Afipia;Felis
Aggregatibacter_actinomycetemcomitans_ANH9381_uid80743 	138 	NCBI 	2015-02-18.004452 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter
Aggregatibacter_actinomycetemcomitans_D11S_1_uid41333 	139 	NCBI 	2015-02-18.004459 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter
Aggregatibacter_actinomycetemcomitans_D7S_1_uid46989 	140 	NCBI 	2015-02-18.004506 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter
Aggregatibacter_actinomycetemcomitans_anh9381_GCA_000241025.2 	141 	ensemblgenomes 	2015-02-18.004515 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter actinomycetemcomitans;Aggregatibacter;Actinomycetemcomitans
Aggregatibacter_actinomycetemcomitans_d17p_3_GCA_000240985.2 	142 	ensemblgenomes 	2015-02-18.004521 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter actinomycetemcomitans;Aggregatibacter;Actinomycetemcomitans
Aggregatibacter_actinomycetemcomitans_serotype_a_str_h5p1_GCA_000226715.2 	143 	ensemblgenomes 	2015-02-22.102250 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter actinomycetemcomitans;Aggregatibacter;Actinomycetemcomitans
Aggregatibacter_actinomycetemcomitans_serotype_c_str_scc2302_GCA_000226855.2 	144 	ensemblgenomes 	2015-02-21.210938 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter actinomycetemcomitans;Aggregatibacter;Actinomycetemcomitans
Aggregatibacter_actinomycetemcomitans_serotype_e_str_scc393_GCA_000226775.2 	145 	ensemblgenomes 	2015-02-18.004528 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter actinomycetemcomitans;Aggregatibacter;Actinomycetemcomitans
Aggregatibacter_aphrophilus_NJ8700_uid59407 	146 	NCBI 	2015-02-18.004534 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter
Aggregatibacter_aphrophilus_nj8700_GCA_000022985.1 	147 	ensemblgenomes 	2015-02-19.083347 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter aphrophilus;Aggregatibacter;Aphrophilus
Aggregatibacter_segnis_atcc_33393_GCA_000185305.1 	148 	ensemblgenomes 	2015-02-18.004549 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter segnis;Aggregatibacter;Segnis
Agrobacterium_H13_3_uid63403 	149 	NCBI 	2015-02-18.004556 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium
Agrobacterium_fabrum_C58_uid57865 	150 	NCBI 	2015-02-18.004602 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium; Agrobacterium tumefaciens complex
Agrobacterium_fabrum_str_c58_GCA_000092025.1 	151 	ensemblgenomes 	2015-02-19.042509 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium fabrum;Agrobacterium;Fabrum
Agrobacterium_radiobacter_K84_uid58269 	152 	NCBI 	2015-02-18.004609 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium; Agrobacterium tumefaciens complex
Agrobacterium_radiobacter_k84_GCA_000016265.1 	153 	ensemblgenomes 	2015-02-19.223126 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium tumefaciens;Agrobacterium;Radiobacter
Agrobacterium_tumefaciens_C58_uid57865 	154 	NCBI 	2015-02-18.004631 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium
Agrobacterium_tumefaciens_ccnwgs0286_GCA_000233975.2 	155 	ensemblgenomes 	2015-02-18.004641 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium tumefaciens;Agrobacterium;Tumefaciens
Agrobacterium_tumefaciens_f2_GCA_000219665.2 	156 	ensemblgenomes 	2015-02-21.054558 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium tumefaciens;Agrobacterium;Tumefaciens
Agrobacterium_vitis_S4_uid58249 	157 	NCBI 	2015-02-18.004647 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium
Agromonas_oligotrophica_S58_uid192186 	158 	NCBI 	2015-02-18.004654 	data 	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bradyrhizobiaceae; Bradyrhizobium
Ajellomyces_capsulatus_G186AR_MO 	159 	NCBI 	2014-05-22.070911 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Pezizomycotina; Leotiomyceta; Eurotiomycetes; Eurotiomycetidae; Onygenales; Ajellomycetaceae; Ajellomyces; Ajellomyces capsulatus
Ajellomyces_capsulatus_H143_MO 	160 	NCBI 	2014-05-22.071013 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Pezizomycotina; Leotiomyceta; Eurotiomycetes; Eurotiomycetidae; Onygenales; Ajellomycetaceae; Ajellomyces; Ajellomyces capsulatus
Ajellomyces_capsulatus_H88_MO 	161 	NCBI 	2014-05-22.071131 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Pezizomycotina; Leotiomyceta; Eurotiomycetes; Eurotiomycetidae; Onygenales; Ajellomycetaceae; Ajellomyces; Ajellomyces capsulatus
Ajellomyces_capsulatus_NAm1_MO 	162 	NCBI 	2014-05-22.071238 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Pezizomycotina; Leotiomyceta; Eurotiomycetes; Eurotiomycetidae; Onygenales; Ajellomycetaceae; Ajellomyces; Ajellomyces capsulatus
Ajellomyces_dermatitidis_ER-3_MO 	163 	NCBI 	2014-05-22.071351 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Pezizomycotina; Leotiomyceta; Eurotiomycetes; Eurotiomycetidae; Onygenales; Ajellomycetaceae; Ajellomyces; Ajellomyces dermatitidis
Ajellomyces_dermatitidis_SLH14081_MO 	164 	NCBI 	2014-05-22.071503 	data 	Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomyceta; Pezizomycotina; Leotiomyceta; Eurotiomycetes; Eurotiomycetidae; Onygenales; Ajellomycetaceae; Ajellomyces; Ajellomyces dermatitidis
Akkermansia_muciniphila_ATCC_BAA_835_uid58985 	165 	NCBI 	2015-02-18.004700 	data 	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Akkermansia
Akkermansia_muciniphila_atcc_baa_835_GCA_000020225.1 	166 	ensemblgenomes 	2015-02-18.004706 	data 	cellular organisms;Bacteria;Chlamydiae/Verrucomicrobia group;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia;Akkermansia muciniphila;Akkermansia;Muciniphila
Alcanivorax_borkumensis_SK2_uid58169 	167 	NCBI 	2015-02-18.004712 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Alcanivoracaceae; Alcanivorax
Alcanivorax_borkumensis_sk2_GCA_000009365.1 	168 	ensemblgenomes 	2015-02-17.190242 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax borkumensis;Alcanivorax;Borkumensis
Alcanivorax_dieselolei_B5_uid176364 	169 	NCBI 	2015-02-18.004718 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Alcanivoracaceae; Alcanivorax
Alicycliphilus_denitrificans_BC_uid49953 	170 	NCBI 	2015-02-18.004725 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Alicycliphilus
Alicycliphilus_denitrificans_K601_uid66307 	171 	NCBI 	2015-02-18.004731 	data 	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Alicycliphilus
Alicyclobacillus_acidocaldarius_DSM_446_uid59199 	172 	NCBI 	2015-02-18.004737 	data 	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus
Alicyclobacillus_acidocaldarius_Tc_4_1_uid158681 	173 	NCBI 	2015-02-18.004743 	data 	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus
Alicyclobacillus_acidocaldarius_subsp_acidocaldarius_dsm_446_GCA_000024285.1 	174 	ensemblgenomes 	2015-02-22.232653 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus acidocaldarius;Alicyclobacillus acidocaldarius subsp. acidocaldarius;Alicyclobacillus;Acidocaldarius
Aliivibrio_salmonicida_LFI1238_uid59251 	175 	NCBI 	2015-02-18.004749 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Aliivibrio
Aliivibrio_salmonicida_lfi1238_GCA_000196495.1 	176 	ensemblgenomes 	2015-02-18.004756 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio;Aliivibrio salmonicida;Aliivibrio;Salmonicida
Alistipes_finegoldii_DSM_17242_uid168180 	177 	NCBI 	2015-02-18.004802 	data 	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes
Alistipes_indistinctus_yit_12060_GCA_000231275.1 	178 	ensemblgenomes 	2015-02-18.004808 	data 	cellular organisms;Bacteria;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus;Alistipes;Indistinctus
Alistipes_shahii_WAL_8301_uid197175 	179 	NCBI 	2015-02-18.004814 	data 	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes
Alkalilimnicola_ehrlichii_MLHE_1_uid58467 	180 	NCBI 	2015-02-18.004821 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Alkalilimnicola
Alkalilimnicola_ehrlichii_mlhe_1_GCA_000014785.1 	181 	ensemblgenomes 	2015-02-20.154246 	data 	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;Alkalilimnicola ehrlichii;Alkalilimnicola;Ehrlichii
Alkaliphilus_metalliredigens_QYMF_uid58171 	182 	NCBI 	2015-02-18.004827 	data 	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Alkaliphilus
Alkaliphilus_oremlandii_OhILAs_uid58495 	183 	NCBI 	2015-02-18.004833 	data 	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Alkaliphilus
Allochromatium_vinosum_DSM_180_uid46083 	184 	NCBI 	2015-02-18.004839 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae; Allochromatium
Alpha_proteobacterium_himb59_GCA_000299115.1 	185 	ensemblgenomes 	2015-02-18.004848 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;SAR11 cluster;alpha;Proteobacterium
Alpha_proteobacterium_imcc14465_GCA_000293845.2 	186 	ensemblgenomes 	2015-02-21.233513 	data 	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria (miscellaneous);alpha;Proteobacterium
Alteromonas_SN2_uid67349 	187 	NCBI 	2015-02-18.004901 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii_ATCC_27126_uid55253 	188 	NCBI 	2015-02-18.004907 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii_AltDE1_uid179068 	189 	NCBI 	2015-02-18.004913 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Aegean_Sea_MED64__uid231689 	190 	NCBI 	2015-02-18.004919 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Balearic_Sea_AD45__uid176366 	191 	NCBI 	2015-02-18.004925 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Black_Sea_11__uid176365 	192 	NCBI 	2015-02-18.004932 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Deep_ecotype__uid58251 	193 	NCBI 	2015-02-18.004938 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__English_Channel_615__uid210781 	194 	NCBI 	2015-02-18.004944 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__English_Channel_673__uid176367 	195 	NCBI 	2015-02-18.004950 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Ionian_Sea_U4__uid210780 	196 	NCBI 	2015-02-18.004956 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Ionian_Sea_U7__uid210785 	197 	NCBI 	2015-02-18.005003 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Ionian_Sea_U8__uid210782 	198 	NCBI 	2015-02-18.005009 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
Alteromonas_macleodii__Ionian_Sea_UM4b__uid210784 	199 	NCBI 	2015-02-18.005015 	data 	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas
